RA30;CODIGO_AVALIACAO;CODIGO_SEGMENTO_PISTA;ICP_PD;ACEITABILIDADE;OBSERVACAO;ICP_AV;MES;ANO;AVALIACAO_COMPLEMENTAR;DATA_AVALIACAO;TOTAL_PD_AV;CODIGO_ICP_CT;CODIGO_MR_PREVISTA;CODIGO_FUNCIONARIO_DIGITADOR;CODIGO_FUNCIONARIO_AVALIADOR;QTDE_DEF;DATA_DIG;ID_DIGITADOR;OBS1;ICP_SE;TOTAL_SE;PONTOS_SE;CODIGO_PARAM_CHECAGEM;CODIGO_TP_AVALIACAO;TOTAL_PD;
1;20775;17714;76;S;;75;11;2010;Nao;01/11/10;11;4;2;1;4;7;03/11/10;;;80;;;1;1;24;
1;20795;17715;80,5;S;;80;11;2010;Nao;01/11/10;9;4;1;1;4;6;03/11/10;;;85;;;1;1;19,5;
1;20796;17716;88,5;S;;85;11;2010;Nao;01/11/10;5;4;1;1;4;3;03/11/10;;;90;;;1;1;11,5;
1;13508;17717;95;S;;90;8;2010;Nao;02/08/10;2;4;1;1;7;2;03/08/10;;;90;;;1;1;5;
1;13506;17718;91;S;;90;8;2010;Nao;02/08/10;4;4;1;1;7;3;03/08/10;;;90;;;1;1;9;
1;13782;17719;93;S;;90;8;2010;Nao;04/08/10;3;4;1;1;7;3;05/08/10;;;90;;;1;1;7;
1;13511;17720;95;S;;88;8;2010;Nao;02/08/10;2;4;1;1;7;2;03/08/10;;;88;;;2;1;5;
1;13517;17722;95;S;;90;8;2010;Nao;02/08/10;2;4;1;1;7;2;03/08/10;;;90;;;1;1;5;
1;13490;17723;92,5;S;;90;8;2010;Nao;02/08/10;3;4;1;1;7;3;03/08/10;;;90;;;1;1;7,5;
1;13501;17724;95;S;;90;8;2010;Nao;02/08/10;2;4;1;1;7;2;03/08/10;;;90;;;1;1;5;
1;13473;17725;86,5;S;;85;8;2010;Nao;02/08/10;8;4;1;1;4;5;03/08/10;;;85;;;1;1;13,5;
1;13153;17726;90,5;S;;80;7;2010;Nao;28/07/10;4;4;1;1;7;5;29/07/10;;;80;;;3;1;9,5;
1;13172;17727;84,5;S;;80;7;2010;Nao;28/07/10;7;4;1;1;7;7;29/07/10;;;80;;;1;1;15,5;
1;13151;17728;90,5;S;;80;7;2010;Nao;28/07/10;4;4;1;1;7;4;29/07/10;;;80;;;3;1;9,5;
1;13171;17729;88,5;S;;85;7;2010;Nao;28/07/10;5;4;1;1;7;6;29/07/10;;;85;;;1;1;11,5;
1;13568;17730;80,5;S;;80;8;2010;Nao;03/08/10;9;4;1;1;4;6;04/08/10;;;85;;;1;1;19,5;
1;12298;17731;78;S;;75;7;2010;Nao;19/07/10;14;4;2;1;4;9;20/07/10;;;80;;;1;1;22;
1;12302;17732;76;S;;80;7;2010;Nao;19/07/10;11;4;1;1;4;4;20/07/10;;;85;;;2;1;24;
1;13087;17733;89;S;;85;7;2010;Nao;28/07/10;7;4;2;1;4;4;29/07/10;;;90;;;1;1;11;
1;13088;17734;92,5;S;;85;7;2010;Nao;28/07/10;3;4;1;1;4;2;29/07/10;;;90;;;1;1;7,5;
1;13089;17735;92,5;S;;85;7;2010;Nao;28/07/10;3;4;1;1;4;2;29/07/10;;;90;;;1;1;7,5;
1;13095;17736;92,5;S;;85;7;2010;Nao;28/07/10;3;4;1;1;4;2;29/07/10;;;90;;;1;1;7,5;
1;13103;17737;92,5;S;;85;7;2010;Nao;28/07/10;3;4;1;1;4;2;29/07/10;;;90;;;1;1;7,5;
1;13104;17738;90;S;Recolocar alguns meio-fios.;85;7;2010;Nao;28/07/10;4;4;1;1;4;2;29/07/10;;;90;;;1;1;10;
1;13146;17739;91;S;;85;7;2010;Nao;28/07/10;4;4;1;1;7;5;29/07/10;;;90;;;1;1;9;
1;13144;17740;86,5;S;;80;7;2010;Nao;28/07/10;6;4;1;1;7;5;29/07/10;;;85;;;1;1;13,5;
1;13273;17741;86,5;S;;80;7;2010;Nao;29/07/10;6;4;1;1;7;6;30/07/10;;;80;;;2;1;13,5;
1;13422;17742;90;S;;85;8;2010;Nao;02/08/10;4;4;1;1;4;2;03/08/10;;;90;;;1;1;10;
1;13425;17743;88,5;S;;85;8;2010;Nao;02/08/10;5;4;1;1;4;3;03/08/10;;;90;;;1;1;11,5;
1;13423;17744;92,5;S;;85;8;2010;Nao;02/08/10;3;4;1;1;4;2;03/08/10;;;90;;;1;1;7,5;
1;13561;17745;95;S;;85;8;2010;Nao;03/08/10;5;4;2;1;4;1;04/08/10;;;90;;;1;1;5;
1;13560;17746;92,5;S;;85;8;2010;Nao;03/08/10;3;4;1;1;4;2;04/08/10;;;90;;;1;1;7,5;
1;13559;17747;92,5;S;Recolocar alguns meio-fios.;85;8;2010;Nao;03/08/10;3;4;1;1;4;2;04/08/10;;;90;;;1;1;7,5;
1;13763;17748;87;S;;80;8;2010;Nao;04/08/10;6;4;1;1;7;5;05/08/10;;;85;;;1;1;13;
1;13764;17749;93;S;;85;8;2010;Nao;04/08/10;3;4;1;1;7;3;05/08/10;;;90;;;1;1;7;
1;13296;17750;93;S;;90;7;2010;Nao;29/07/10;3;4;1;1;7;3;02/08/10;;;90;;;1;1;7;
1;20560;17751;75,5;S;;75;10;2010;Nao;29/10/10;13;4;2;1;4;8;01/11/10;;;80;;;1;1;24,5;
1;20048;17752;91;S;;85;10;2010;Nao;22/10/10;4;4;1;1;4;3;26/10/10;;;90;;;1;1;9;
1;20047;17753;83,5;S;;80;10;2010;Nao;22/10/10;9;4;1;1;4;5;26/10/10;;;85;;;1;1;16,5;
1;20045;17754;83,5;S;;80;10;2010;Nao;22/10/10;9;4;1;1;4;5;26/10/10;;;85;;;1;1;16,5;
1;20059;17755;80;S;;75;10;2010;Nao;22/10/10;14;4;2;1;4;8;26/10/10;;;80;;;1;1;20;
1;15212;17756;92,5;S;;85;8;2010;Nao;24/08/10;3;4;1;1;4;2;25/08/10;;;90;;;1;1;7,5;
1;15211;17757;97,5;S;;90;8;2010;Nao;24/08/10;1;5;1;1;4;1;25/08/10;;;95;;;1;1;2,5;
1;15214;17758;92,5;S;;85;8;2010;Nao;24/08/10;3;4;1;1;4;2;25/08/10;;;90;;;1;1;7,5;
1;15217;17759;92,5;S;;85;8;2010;Nao;24/08/10;3;4;1;1;4;2;25/08/10;;;90;;;1;1;7,5;
1;19136;17760;91;S;;80;10;2010;Nao;13/10/10;4;4;1;1;7;4;15/10/10;;;85;;;2;1;9;
1;18636;17761;95;S;;85;10;2010;Nao;07/10/10;2;4;1;1;7;2;08/10/10;;;90;;;1;1;5;
1;12005;17762;82;S;;80;7;2010;Nao;14/07/10;8;4;1;1;4;5;15/07/10;;;85;;;1;1;18;
1;19128;17763;91;S;;85;10;2010;Nao;13/10/10;4;4;1;1;7;4;15/10/10;;;90;;;1;1;9;
1;18640;17764;92,5;S;;80;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;85;;;2;1;7,5;
1;18637;17765;92,5;S;;75;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;80;;;3;1;7,5;
1;18634;17766;95;S;;85;10;2010;Nao;07/10/10;2;4;1;1;7;2;08/10/10;;;90;;;1;1;5;
1;18644;17767;93;S;;85;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;90;;;1;1;7;
1;18697;17768;83,5;S;;75;10;2010;Nao;07/10/10;8;4;2;1;7;8;08/10/10;;;80;;;1;1;16,5;
1;18643;17769;91;S;;85;10;2010;Nao;07/10/10;4;4;1;1;7;4;08/10/10;;;90;;;1;1;9;
1;18689;17770;93;S;;85;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;90;;;1;1;7;
1;18645;17771;93;S;;85;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;90;;;1;1;7;
1;18688;17772;93;S;;85;10;2010;Nao;07/10/10;3;4;1;1;7;3;08/10/10;;;90;;;1;1;7;
1;19160;17773;50;S;;40;10;2010;Nao;13/10/10;50;2;3;1;7;0;15/10/10;;;50;;;1;1;50;
1;18449;17774;92,5;S;;75;10;2010;Nao;04/10/10;3;4;1;1;7;3;06/10/10;;;80;;;3;1;7,5;
1;18390;17775;92;S;;80;10;2010;Nao;05/10/10;4;4;2;1;7;4;06/10/10;;;85;;;2;1;8;
1;18463;17776;93;S;;85;10;2010;Nao;04/10/10;3;4;1;1;7;3;06/10/10;;;90;;;1;1;7;
1;18460;17777;95;S;;85;10;2010;Nao;04/10/10;2;4;1;1;7;2;06/10/10;;;90;;;1;1;5;
1;18450;17778;95;S;;85;10;2010;Nao;04/10/10;2;4;1;1;7;2;06/10/10;;;90;;;1;1;5;
1;18443;17779;86,5;S;;75;10;2010;Nao;04/10/10;6;4;1;1;7;5;06/10/10;;;80;;;2;1;13,5;
1;18451;17780;92,5;S;;75;10;2010;Nao;04/10/10;3;4;1;1;7;3;06/10/10;;;80;;;3;1;7,5;
1;18448;17781;93;S;;85;10;2010;Nao;04/10/10;3;4;1;1;7;3;06/10/10;;;90;;;1;1;7;
1;17855;17782;95;S;;85;9;2010;Nao;29/09/10;2;4;1;1;7;2;30/09/10;;;90;;;1;1;5;
1;17876;17783;91;S;;85;9;2010;Nao;29/09/10;5;4;2;1;7;4;30/09/10;;;90;;;1;1;9;
1;17832;17784;79;S;;65;9;2010;Nao;29/09/10;10;4;3;1;7;4;30/09/10;;;75;;;1;1;21;
1;16613;17785;87;S;;80;9;2010;Nao;14/09/10;6;4;1;1;7;4;15/09/10;;;85;;;1;1;13;
1;16612;17786;95;S;;85;9;2010;Nao;14/09/10;2;4;1;1;7;2;15/09/10;;;90;;;1;1;5;
1;42182;17787;72;S;;60;7;2011;Nao;01/07/11;18;3;2;24;7;12;04/07/11;;;70;;;1;1;28;
1;18385;17788;91;S;;85;10;2010;Nao;05/10/10;4;4;1;1;7;4;06/10/10;;;90;;;1;1;9;
1;18383;17789;95;S;;85;10;2010;Nao;05/10/10;3;4;1;1;7;3;06/10/10;;;90;;;1;1;5;
1;18606;17790;91;S;;80;10;2010;Nao;07/10/10;4;4;1;1;7;4;08/10/10;;;85;;;2;1;9;
1;21924;19596;90;S;;90;11;2010;Nao;22/11/10;4;4;1;1;4;2;23/11/10;;;90;;;1;1;10;
1;21918;19597;84;S;;85;11;2010;Nao;22/11/10;7;4;1;1;4;4;23/11/10;;;85;;;1;1;16;
1;21923;19598;90,5;S;;90;11;2010;Nao;22/11/10;4;4;1;1;4;3;23/11/10;;;90;;;1;1;9,5;
1;21917;19599;88;S;;90;11;2010;Nao;22/11/10;5;4;1;1;4;3;23/11/10;;;90;;;1;1;12;
1;21875;19600;81;S;;80;11;2010;Nao;22/11/10;8;4;3;1;4;3;23/11/10;;;85;;;1;1;19;
1;21874;19601;85;S;;80;11;2010;Nao;22/11/10;6;4;3;1;4;2;23/11/10;;;85;;;1;1;15;
1;21901;19602;88,5;S;;90;11;2010;Nao;22/11/10;5;4;1;1;4;3;23/11/10;;;90;;;1;1;11,5;
1;21896;19603;82,5;S;;85;11;2010;Nao;22/11/10;8;4;1;1;4;4;23/11/10;;;85;;;1;1;17,5;
1;21894;19604;90,5;S;;90;11;2010;Nao;22/11/10;4;4;1;1;4;3;23/11/10;;;90;;;1;1;9,5;
1;21893;19605;88,5;S;;90;11;2010;Nao;22/11/10;5;4;1;1;4;3;23/11/10;;;90;;;1;1;11,5;
1;21900;19606;86;S;;85;11;2010;Nao;22/11/10;6;4;1;1;4;3;23/11/10;;;85;;;1;1;14;
1;21903;19607;81;S;;85;11;2010;Nao;22/11/10;9;4;2;1;4;5;23/11/10;;;85;;;1;1;19;
1;21898;19608;86,5;S;;90;11;2010;Nao;22/11/10;6;4;1;1;4;4;23/11/10;;;90;;;1;1;13,5;
1;11341;19625;84;S;;85;7;2010;Nao;05/07/10;7;4;1;1;4;5;06/07/10;;;85;;;1;1;16;
1;12396;19626;77,5;S;;80;7;2010;Nao;20/07/10;12;4;3;1;4;8;21/07/10;;;85;;;2;1;22,5;
1;41788;19627;82;S;;75;6;2011;Nao;28/06/11;9;4;2;24;7;6;29/06/11;;;80;;;1;1;18;
1;15815;14488;88,5;S;;85;8;2010;Nao;31/08/10;5;4;1;1;4;3;06/09/10;;;90;;;1;1;11,5;
1;16033;14490;80,5;S;Preventiva no inicio do trecho.;85;9;2010;Nao;02/09/10;9;4;3;1;4;6;09/09/10;;;90;;;2;1;19,5;
1;16034;14491;93;S;;85;9;2010;Nao;02/09/10;3;4;1;1;4;3;09/09/10;;;90;;;1;1;7;
1;15555;14492;95;S;;85;8;2010;Nao;30/08/10;2;4;1;1;7;2;;;;90;;;1;1;5;
1;21546;14493;76,5;S;;75;11;2010;Nao;12/11/10;13;4;2;1;4;7;17/11/10;;;80;;;1;1;23,5;
1;21499;14494;75;S;;75;11;2010;Nao;12/11/10;15;4;2;1;4;9;16/11/10;;;80;;;1;1;25;
1;15819;14495;82,5;S;;80;8;2010;Nao;31/08/10;11;4;2;1;4;5;06/09/10;;;85;;;1;1;17,5;
1;15818;14496;86,5;S;;80;8;2010;Nao;31/08/10;9;4;2;1;4;5;06/09/10;;;85;;;1;1;13,5;
1;15878;14498;85;S;;85;8;2010;Nao;31/08/10;9;4;1;1;7;5;06/09/10;;;85;;;1;1;15;
1;42380;14499;82,5;S;;75;7;2011;Nao;05/07/11;8;4;3;24;7;7;06/07/11;;;80;;;1;1;17,5;
1;16141;14500;82;S;;85;9;2010;Nao;06/09/10;8;4;3;1;4;4;09/09/10;;;85;;;1;1;18;
1;15811;14503;82,5;S;;80;8;2010;Nao;31/08/10;8;4;2;1;4;5;06/09/10;;;85;;;1;1;17,5;
1;42401;14506;82,5;S;;75;7;2011;Nao;05/07/11;8;4;3;24;7;7;06/07/11;;;80;;;1;1;17,5;
1;15564;14507;93;S;;85;8;2010;Nao;30/08/10;3;4;1;1;7;3;31/08/10;;;90;;;1;1;7;
1;16143;14508;76,5;S;;75;9;2010;Nao;06/09/10;13;4;3;1;4;8;09/09/10;;;80;;;1;1;23,5;
1;16145;14509;84;S;;85;9;2010;Nao;06/09/10;7;4;3;1;4;4;09/09/10;;;85;;;1;1;16;
1;16282;14511;78,5;S;;80;9;2010;Nao;08/09/10;11;4;2;1;4;8;13/09/10;;;85;;;2;1;21,5;
1;16321;14512;80;S;;80;9;2010;Nao;08/09/10;9;4;3;1;4;6;13/09/10;;;85;;;1;1;20;
1;17480;14513;73,5;S;Correcao + preventiva;75;9;2010;Nao;24/09/10;12;4;2;1;4;8;27/09/10;;;80;;;2;1;26,5;
1;16157;14514;78;S;;85;9;2010;Nao;06/09/10;10;4;2;1;4;6;09/09/10;;;85;;;2;1;22;
1;16239;14515;95;S;;85;9;2010;Nao;08/09/10;2;4;1;1;7;2;13/09/10;;;90;;;1;1;5;
1;16224;14516;91;S;;90;9;2010;Nao;08/09/10;4;4;1;1;7;4;13/09/10;;;90;;;1;1;9;
1;16225;14517;87;S;;85;9;2010;Nao;08/09/10;6;4;1;1;7;6;13/09/10;;;85;;;1;1;13;
1;16574;14518;91;S;;85;9;2010;Nao;14/09/10;5;4;1;1;7;5;15/09/10;;;90;;;1;1;9;
1;16240;14519;93;S;;85;9;2010;Nao;08/09/10;3;4;1;1;7;3;13/09/10;;;90;;;1;1;7;
1;15813;14520;87;S;Parte do segmento de paralelepipedo (90).;90;8;2010;Nao;31/08/10;6;4;1;1;4;4;06/09/10;;;90;;;1;1;13;
1;16575;14521;91;S;;90;9;2010;Nao;14/09/10;4;4;1;1;7;4;15/09/10;;;90;;;1;1;9;
1;12100;14522;95;S;;90;7;2010;Nao;15/07/10;2;5;1;1;4;2;16/07/10;;;95;;;1;1;5;
1;12168;14523;90,5;S;;85;7;2010;Nao;15/07/10;4;4;1;1;4;3;16/07/10;;;90;;;1;1;9,5;
1;12309;14524;90,5;S;;90;7;2010;Nao;19/07/10;4;4;1;1;4;3;20/07/10;;;90;;;1;1;9,5;
1;12099;14525;95;S;;90;7;2010;Nao;15/07/10;2;5;1;1;4;2;16/07/10;;;95;;;1;1;5;
1;16277;14527;78,5;S;;85;9;2010;Nao;08/09/10;11;4;2;1;4;7;13/09/10;;;85;;;2;1;21,5;
1;16241;14528;89;S;;90;9;2010;Nao;08/09/10;5;4;1;1;7;4;13/09/10;;;90;;;1;1;11;
1;16828;14529;77,5;S;;75;9;2010;Nao;16/09/10;11;4;2;1;7;9;20/09/10;;;80;;;1;1;22,5;
1;16646;14530;87;S;;80;9;2010;Nao;15/09/10;6;4;2;1;4;4;16/09/10;;;85;;;1;1;13;
1;16739;14531;87;S;;85;9;2010;Nao;15/09/10;6;4;1;1;7;6;16/09/10;;;85;;;1;1;13;
1;16736;14532;93;S;;85;9;2010;Nao;15/09/10;3;4;1;1;7;3;16/09/10;;;90;;;1;1;7;
1;16876;14534;93;S;;90;9;2010;Nao;17/09/10;3;4;1;1;7;3;20/09/10;;;90;;;1;1;7;
1;16242;14535;93;S;;85;9;2010;Nao;08/09/10;3;4;1;1;7;3;13/09/10;;;90;;;1;1;7;
1;15882;14536;89;S;;90;9;2010;Nao;01/09/10;5;4;1;1;7;5;06/09/10;;;90;;;1;1;11;
1;16745;14537;91;S;;80;9;2010;Nao;16/09/10;7;4;2;1;4;4;17/09/10;;;85;;;2;1;9;
1;16243;14538;85;S;;85;9;2010;Nao;08/09/10;7;4;1;1;7;5;13/09/10;;;85;;;1;1;15;
1;15067;14539;81,5;S;;80;8;2010;Nao;19/08/10;9;4;2;1;4;6;20/08/10;;;85;;;1;1;18,5;
1;15066;14540;88;S;;85;8;2010;Nao;19/08/10;5;4;1;1;4;3;20/08/10;;;90;;;1;1;12;
1;16576;14543;95;S;;90;9;2010;Nao;14/09/10;2;4;1;1;7;2;15/09/10;;;90;;;1;1;5;
1;16577;14544;85;S;;80;9;2010;Nao;14/09/10;7;4;1;1;7;4;15/09/10;;;85;;;1;1;15;
1;16578;14545;95;S;;85;9;2010;Nao;14/09/10;2;4;1;1;7;2;15/09/10;;;90;;;1;1;5;
1;16244;14546;93;S;;85;9;2010;Nao;08/09/10;3;4;1;1;7;3;13/09/10;;;90;;;1;1;7;
1;16664;14547;81,5;S;;80;9;2010;Nao;15/09/10;9;4;2;1;4;6;16/09/10;;;85;;;1;1;18,5;
1;16770;14550;85;S;+-20 m DE TRINCAS medias;80;9;2010;Nao;16/09/10;15;4;3;1;4;0;20/09/10;;;85;;;1;1;15;
1;16769;14551;92,5;S;;85;9;2010;Nao;16/09/10;3;4;1;1;4;2;20/09/10;;;90;;;1;1;7,5;
1;16829;14552;93;S;;90;9;2010;Nao;16/09/10;4;4;1;1;7;4;20/09/10;;;90;;;1;1;7;
1;16579;14553;83;S;;85;9;2010;Nao;14/09/10;8;4;3;1;7;6;15/09/10;;;85;;;1;1;17;
1;16580;14554;91;S;;90;9;2010;Nao;14/09/10;4;4;1;1;7;5;15/09/10;;;90;;;1;1;9;
1;16640;14555;71;S;Correcao + preventiva;80;9;2010;Nao;15/09/10;13;4;2;1;4;8;16/09/10;;;80;;;2;1;29;
1;16581;14556;71;S;;80;9;2010;Nao;14/09/10;16;4;2;1;7;12;15/09/10;;;80;;;2;1;29;
1;17896;14558;77,5;S;;85;9;2010;Nao;29/09/10;10;4;3;1;4;6;30/09/10;;;85;;;2;1;22,5;
1;17058;14559;83;S;;75;9;2010;Nao;20/09/10;8;4;1;1;7;7;21/09/10;;;80;;;1;1;17;
1;16351;14560;80,5;S;;80;9;2010;Nao;09/09/10;9;4;3;1;7;9;13/09/10;;;85;;;1;1;19,5;
1;18082;14562;90,5;S;;85;9;2010;Nao;30/09/10;4;4;1;1;4;3;01/10/10;;;90;;;1;1;9,5;
1;18065;14563;86,5;S;;85;9;2010;Nao;30/09/10;6;4;1;1;4;4;01/10/10;;;85;;;1;1;13,5;
1;18064;14564;95;S;;95;9;2010;Nao;30/09/10;2;5;1;1;4;1;01/10/10;;;95;;;1;1;5;
1;17907;14565;79;S;;80;9;2010;Nao;29/09/10;11;4;3;1;4;7;30/09/10;;;80;;;1;1;21;
1;16582;14566;86;S;;80;9;2010;Nao;14/09/10;7;4;2;1;7;5;15/09/10;;;85;;;1;1;14;
1;16245;14568;89;S;;85;9;2010;Nao;08/09/10;5;4;1;1;7;4;13/09/10;;;90;;;1;1;11;
1;16775;14569;88,5;S;;85;9;2010;Nao;16/09/10;5;4;1;1;4;3;20/09/10;;;90;;;1;1;11,5;
1;17019;14570;80;S;;80;9;2010;Nao;20/09/10;9;4;3;1;4;5;21/09/10;;;85;;;1;1;20;
1;16367;14571;60;S;;60;9;2010;Nao;09/09/10;40;3;5;1;4;0;13/09/10;;;60;;;1;1;40;
1;17576;14572;78,5;S;;75;9;2010;Nao;27/09/10;12;4;2;1;4;7;28/09/10;;;80;;;1;1;21,5;
1;17547;14573;86,5;S;;85;9;2010;Nao;27/09/10;6;4;1;1;4;4;28/09/10;;;90;;;1;1;13,5;
1;16593;14574;91;S;;90;9;2010;Nao;14/09/10;4;4;1;1;7;3;15/09/10;;;90;;;1;1;9;
1;17030;14575;92,5;S;;85;9;2010;Nao;20/09/10;3;4;1;1;4;2;21/09/10;;;90;;;1;1;7,5;
1;16794;14576;90,5;S;;90;9;2010;Nao;16/09/10;4;4;1;1;7;4;20/09/10;;;90;;;1;1;9,5;
1;17944;14577;83,5;S;;85;9;2010;Nao;29/09/10;8;4;1;1;4;5;01/10/10;;;85;;;1;1;16,5;
1;17028;14579;88,5;S;;85;9;2010;Nao;20/09/10;5;4;1;1;4;3;21/09/10;;;90;;;1;1;11,5;
1;17895;14580;75;S;;80;9;2010;Nao;29/09/10;11;4;3;1;4;6;30/09/10;;;80;;;1;1;25;
1;18996;16048;93;S;;90;10;2010;Nao;13/10/10;3;4;1;1;4;3;14/10/10;;;90;;;1;1;7;
1;19644;16049;87;S;;80;10;2010;Nao;19/10/10;6;4;1;1;7;6;20/10/10;;;85;;;1;1;13;
1;19645;16050;93;S;;85;10;2010;Nao;19/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19378;16051;87,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;4;19/10/10;;;85;;;1;1;12,5;
1;20797;16052;69;S;;75;11;2010;Nao;03/11/10;18;4;2;1;4;11;05/11/10;;;80;;;3;1;31;
1;42277;16054;72,5;S;;75;7;2011;Nao;04/07/11;14;4;2;24;4;8;05/07/11;;;80;;;2;1;27,5;
1;19549;16055;84,5;S;;80;10;2010;Nao;18/10/10;7;4;1;1;7;7;20/10/10;;;80;;;1;1;15,5;
1;19597;16056;84;S;;85;10;2010;Nao;19/10/10;7;4;1;1;4;5;20/10/10;;;85;;;1;1;16;
1;19533;16057;91;S;;80;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;85;;;2;1;9;
1;22194;16059;66,5;S;;75;11;2010;Nao;29/11/10;17;4;2;1;7;10;31/08/10;;;80;;;3;1;33,5;
1;19607;16060;75,5;S;;75;10;2010;Nao;19/10/10;11;4;2;1;4;7;20/10/10;;;80;;;1;1;24,5;
1;19574;16061;83;S;;85;10;2010;Nao;19/10/10;10;4;1;1;4;5;20/10/10;;;85;;;1;1;17;
1;19430;16062;86,5;S;;85;10;2010;Nao;18/10/10;6;4;1;1;4;3;19/10/10;;;85;;;1;1;13,5;
1;19681;16064;93;S;;85;10;2010;Nao;19/10/10;3;4;1;1;7;3;20/10/10;;;85;;;2;1;7;
1;18998;16065;95;S;;90;10;2010;Nao;13/10/10;2;4;1;1;4;1;14/10/10;;;90;;;1;1;5;
1;19535;16068;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19534;16069;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;20232;16070;82,5;S;Recolocar alguns meio-fios.;85;10;2010;Nao;26/10/10;9;4;2;1;4;5;27/10/10;;;85;;;1;1;17,5;
1;19011;16072;88,5;S;;85;10;2010;Nao;13/10/10;5;4;1;1;4;3;14/10/10;;;90;;;1;1;11,5;
1;19358;16077;84,5;S;;75;10;2010;Nao;18/10/10;7;4;1;1;7;7;19/10/10;;;80;;;1;1;15,5;
1;19520;16078;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19683;16079;89;S;;85;10;2010;Nao;19/10/10;5;4;1;1;7;4;21/10/10;;;85;;;1;1;11;
1;19531;16080;95;S;;90;10;2010;Nao;18/10/10;2;4;1;1;7;2;20/10/10;;;90;;;1;1;5;
1;19530;16081;93;S;;90;10;2010;Nao;18/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19401;16082;83,5;S;;85;10;2010;Nao;18/10/10;7;4;3;1;4;4;19/10/10;;;85;;;1;1;16,5;
1;19647;16083;91;S;;85;10;2010;Nao;19/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19844;16084;93;S;;85;10;2010;Nao;20/10/10;3;4;1;1;7;3;22/10/10;;;90;;;1;1;7;
1;19679;16085;93;S;;90;10;2010;Nao;19/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19434;16087;77,5;S;;85;10;2010;Nao;18/10/10;10;4;3;1;4;6;19/10/10;;;85;;;2;1;22,5;
1;19572;16088;83;S;;85;10;2010;Nao;19/10/10;10;4;3;1;4;6;20/10/10;;;85;;;1;1;17;
1;19573;16089;88,5;S;;90;10;2010;Nao;19/10/10;5;4;1;1;4;3;20/10/10;;;90;;;1;1;11,5;
