RA30;CODIGO_INVENTARIO;CODIGO_SEGMENTO_PISTA;CODIGO_PAVIMENTO;CODIGO_VOLUME;CODIGO_ROTA;DATA_ANALISE;NOME_RUA;COMPRIMENTO;LARGURA_PISTA;IDADE;ANO_ULTIMA_MR;CODIGO_MR;CODIGO_POCOVISITA;CODIGO_INTERFERENCIA;CODIGO_CALCADA;CODIGO_DRENAGEM;CODIGO_SUBLEITO;CODIGO_ESTRUTURA;CODIGO_SENTIDO;CODIGO_GRID;DA_RUA;ATE_RUA;NUMERO_FAIXAS;RAIZ;BOCA_LOBO;CODIGO_CONDICAO_DRENAGEM;CODIGO_ESTACIONAMENTO;CODIGO_MEIOFIO;CODIGO_CONDICAO_MEIOFIO;CODIGO_CONDICAO_CALCADA;CODIGO_HIERARQUIA;VELOCIDADE_VIA;VEICULOS_PESADOS;
1;15138;10656;1;4;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;15903;10657;1;4;;17/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;14453;10658;1;1;;26/08/10;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;20;
1;14642;10659;1;4;;27/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;7;
1;16664;10660;1;5;;28/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;14898;10661;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15141;10662;1;4;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;7;
1;15139;10663;1;4;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;16675;10664;1;4;;28/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;14936;10666;1;4;;01/09/10;;;12;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;2;3;4;40;5;
1;16663;10667;1;5;;28/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;15122;10668;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14886;10669;1;5;;01/09/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;16677;10670;1;4;;28/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;15123;10671;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15125;10672;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15124;10673;1;5;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;10630;10674;1;3;;08/07/10;;;14;;;;;;2;1;3;;2;;;;4;N;S;3;2;1;3;;3;60;20;
1;15127;10675;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;9982;10676;1;2;;28/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;20;
1;9980;10677;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;9983;10678;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;10003;10679;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;10005;10680;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;3;
1;9996;10681;1;2;;28/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;20;
1;9995;10682;1;2;;28/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;20;
1;9986;10683;1;3;;28/06/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;20;
1;9989;10684;1;3;;28/06/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;20;
1;9991;10685;1;3;;28/06/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;20;
1;9994;10686;1;2;;28/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;20;
1;9993;10687;1;2;;28/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;20;
1;9988;10688;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;9987;10689;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;9990;10690;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;9992;10691;1;3;;28/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;9855;10692;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;9811;10693;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;3;
1;9856;10694;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;3;60;5;
1;9854;10695;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;9898;10696;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;3;60;5;
1;9897;10697;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;60;5;
1;9853;10698;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;3;60;5;
1;9896;10699;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;9912;10700;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;9892;10701;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;3;60;5;
1;9906;10702;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;2;;3;60;5;
1;9907;10703;1;3;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;3;60;5;
1;9911;10704;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;9909;10705;1;2;;24/06/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;2;;3;60;5;
1;10404;10706;1;3;;08/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;4;40;3;
1;10396;10707;1;1;;08/07/10;;;24;;;;;;1;1;3;;1;;;;6;N;N;3;2;1;3;2;2;80;20;
1;10403;10708;1;3;;08/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;3;1;3;3;4;40;3;
1;10401;10709;1;3;;08/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;2;4;40;5;
1;10402;10710;1;4;;08/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;10175;10711;1;3;;06/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;S;N;3;2;1;3;2;4;40;5;
1;10075;10712;1;1;;05/07/10;;;24;;;;;;3;1;3;;1;;;;6;N;S;3;2;1;3;3;2;80;20;
1;10168;10713;1;3;;06/07/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;3;
1;10055;10714;1;4;;05/07/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;30;5;
1;10588;10715;1;3;;12/07/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;2;4;40;5;
1;14565;10716;1;5;;27/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;2;2;3;2;;4;40;1;
1;14140;10718;1;3;;24/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;14354;10719;5;4;;25/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;7;
1;10590;10720;1;3;;12/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;2;3;60;5;
1;10587;10722;1;3;;12/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;1;4;40;5;
1;41675;10059;1;1;;05/07/11;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;5;
1;41673;10060;1;1;;05/07/11;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;6981;8056;1;2;;07/05/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;25;
1;44889;10721;1;1;;08/08/11;;;24;;;;;;3;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;10;
1;41748;10807;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;41727;12186;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;10606;10724;1;1;;08/07/10;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;20;
1;14376;10725;1;4;;26/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;14153;10726;1;3;;24/08/10;;;7,5;;;;1;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;14277;10727;1;4;;25/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;S;S;3;2;1;3;1;5;30;5;
1;14152;10728;1;3;;24/08/10;;;7,5;;;;1;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;14151;10729;1;4;;24/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14381;10730;1;2;;26/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;14193;10731;1;4;;24/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;5;
1;14219;10732;1;4;;24/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;14271;10733;1;3;;25/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;S;N;3;2;1;3;2;4;40;5;
1;16645;10734;1;5;;28/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;S;N;3;1;2;;3;5;30;1;
1;14286;10735;1;4;;25/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;1;1;3;3;5;30;5;
1;14283;10736;1;4;;25/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;S;N;3;2;1;3;3;5;30;5;
1;14997;10737;1;3;;02/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;3;60;5;
1;15076;10738;1;5;;06/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;15068;10739;1;3;;06/09/10;;;10;;;;;;3;1;3;;2;;;;3;N;N;3;2;1;2;2;3;60;5;
1;15072;10740;1;3;;06/09/10;;;10;;;;;;3;1;3;;2;;;;3;N;N;3;2;1;3;3;3;60;5;
1;16668;10741;1;3;;28/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;3;60;5;
1;16656;10742;1;5;;28/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;15405;10743;1;5;;13/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;7;
1;15406;10744;1;5;;13/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;7;
1;15407;10745;1;3;;13/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;3;60;10;
1;15408;10746;1;5;;13/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;5;30;5;
1;13231;10747;1;5;;11/08/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;14026;10748;1;3;;19/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;14027;10749;1;5;;19/08/10;;;5;;;;;;1;1;3;;1;;;;1;N;N;3;1;1;3;3;5;30;2;
1;14179;10750;1;4;;24/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;1;
1;14421;10751;1;4;;26/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;1;1;3;;4;40;1;
1;16870;10753;1;4;;29/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;5;
1;16881;10754;1;3;;29/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;4;40;5;
1;15060;10758;1;4;;06/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;14938;10759;1;4;;02/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;13708;10761;1;3;;16/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;20;
1;13596;10762;1;3;;13/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;20;
1;13598;10763;1;3;;13/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;20;
1;13599;10764;1;3;;13/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;20;
1;13597;10765;1;3;;13/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;13707;10766;1;3;;16/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;13714;10767;1;2;;16/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;20;
1;13715;10768;1;2;;16/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;20;
1;14185;10769;1;4;;24/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;15385;10772;1;3;;13/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;10;
1;16026;10773;1;3;;20/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;10;
1;15879;10774;1;3;;17/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;5;30;7;
1;16947;10775;1;4;;29/09/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;5;30;1;
1;21261;10776;1;4;;29/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;5;
1;16305;10777;1;4;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;16254;10778;1;4;;22/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;21376;10779;1;3;;06/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;21330;10780;1;3;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;20;
1;20348;10782;1;4;;11/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;3;60;50;
1;20430;10783;1;4;;11/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;3;3;;3;60;5;
1;21339;10784;1;4;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;5;
1;20434;10785;1;4;;11/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;4;40;5;
1;15165;10786;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14906;10787;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15145;10788;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;7;
1;15962;10789;1;2;;20/09/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;10;
1;15924;10790;1;3;;17/09/10;;;14;;;;1;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;5;
1;15158;10793;1;5;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;15147;10794;1;5;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;7;
1;15148;10795;1;5;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;15149;10796;1;5;;06/09/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;5;
1;14585;10797;1;2;;27/08/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;20;
1;41191;10102;1;2;;29/06/11;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;10;
1;41194;10103;1;2;;29/06/11;;;10;;;;2;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;10;
1;41514;10827;1;2;;01/07/11;;;10;;;;;;1;1;3;;1;;;;3;S;S;3;2;1;3;2;3;60;10;
1;41639;10877;1;3;;04/07/11;;;7,5;;;;1;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;41201;12219;1;1;;29/06/11;;;21;;;;2;;3;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;10;
1;14907;10798;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15923;10799;1;3;;17/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;5;
1;14428;10800;1;1;;26/08/10;;;21;;;;;;3;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;20;
1;11062;10802;1;5;;16/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;15;
1;15961;10804;1;2;;20/09/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;5;
1;15240;10808;1;4;;08/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;14812;10809;1;2;;31/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;3;60;10;
1;21297;10811;1;3;;01/12/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;15262;10813;1;4;;08/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;5;
1;14774;10814;1;3;;31/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;15031;10815;1;5;;02/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14459;10816;1;3;;30/08/10;;;7,5;;;;2;;2;1;3;;2;;;;2;N;S;3;3;1;3;;4;40;7;
1;15238;10817;1;4;;08/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;2;
1;14943;10818;1;5;;02/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;18350;10820;1;5;;15/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;2;
1;17647;10821;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17460;10822;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;17497;10823;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17909;10824;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;17640;10825;1;3;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;5;
1;17643;10826;1;4;;07/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;N;3;2;1;3;2;5;30;2;
1;18054;10829;1;5;;13/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;20843;10830;1;4;;18/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;18274;10831;1;3;;14/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;3;3;3;;4;40;10;
1;18053;10832;2;5;;13/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;2;2;2;;;5;30;1;
1;17503;10833;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;2;5;30;1;
1;19415;10834;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;17891;10835;1;5;;11/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17908;10836;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17662;10837;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;18709;10838;1;4;;20/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;18174;10839;1;3;;14/10/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;4;40;10;
1;17744;10840;1;5;;08/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;2;
1;19368;10841;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;4;40;5;
1;18140;10842;2;5;;13/10/10;;;5;;;;;;2;1;3;;2;;;;1;N;S;2;2;2;;;5;30;1;
1;18139;10843;1;5;;13/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17849;10844;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;2;5;30;1;
1;17851;10845;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17648;10848;1;5;;07/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17904;10849;1;5;;11/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17905;10850;1;5;;11/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17641;10851;1;5;;07/10/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;20812;10853;1;4;;18/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;18137;10854;2;5;;13/10/10;;;5;;;;;;2;1;3;;2;;;;1;N;S;3;2;2;;;5;30;1;
1;18270;10855;1;5;;14/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;14874;10856;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;14875;10857;1;5;;01/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;14877;10858;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;14876;10859;1;5;;01/09/10;;;5;;;;;;2;1;3;;2;;;;1;N;N;3;2;1;3;;5;30;1;
1;14880;10860;1;5;;01/09/10;;;5;;;;1;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;14878;10861;1;5;;01/09/10;;;5;;;;1;;3;1;3;;1;;;;1;N;N;3;2;1;3;2;5;30;1;
1;14915;10862;1;5;;01/09/10;;;5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;14883;10863;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;14902;10864;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;2;
1;14963;10865;1;5;;02/09/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14930;10866;1;5;;01/09/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;14921;10867;1;5;;01/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;9886;10872;1;4;;24/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;S;N;3;2;1;2;;4;40;5;
1;15169;10873;1;5;;06/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;15002;10874;1;4;;02/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;15324;10875;1;5;;10/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;7;
1;21335;10878;1;3;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;41725;10213;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;41667;12241;1;2;;04/07/11;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;10;
1;21337;10880;1;3;;02/12/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;20893;10882;1;4;;19/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;20094;10883;1;2;;09/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;3;60;10;
1;20098;10884;1;2;;09/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;14510;10891;1;1;;30/08/10;;;21;;;;;;3;1;3;;1;;;;6;N;N;3;;1;3;3;3;60;15;
1;15245;10892;1;4;;08/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;5;30;2;
1;14944;10893;1;5;;02/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;14950;10894;1;5;;02/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
