RA30;CODIGO_DEFEITO;FAIXA_ANALISADA;EXTENSAO;VERIFICAR;CODIGO_SEVERIDADE;CODIGO_TIPO_DEFEITO;PD_AVALIADOR;PD_PONDERADOS;CODIGO_AVALIACAO;FATOR_UTILIZADO;CODIGO_SEGMENTO_PISTA;
1;76184;0;80;N;1;1;0;0;21815;2;10320;
1;76189;0;750,81;N;1;13;0;0;21815;2,5;10320;
1;63548;0;75,65;N;1;13;1;2,5;18683;2,5;10573;
1;63547;0;10;N;1;1;2;4;18683;2;10573;
1;63485;0;408,75;N;1;13;0;0;18668;2,5;10575;
1;63484;0;30;N;1;2;2;1;18668;0,5;10575;
1;63483;0;30;N;1;1;2;4;18668;2;10575;
1;63486;0;408,75;N;2;13;4;10;18668;2,5;10575;
1;77752;0;186;N;3;13;4;10;22158;2,5;10576;
1;77748;0;20;N;2;7;3;6;22158;2;10576;
1;77747;0;30;N;1;7;0;0;22158;2;10576;
1;78024;0;998,87;N;2;13;0;0;22201;2,5;10776;
1;78019;0;20;N;2;1;0;0;22201;2;10776;
1;78603;0;1325,18;N;1;13;0;0;22311;2,5;10779;
1;78599;0;60;N;1;1;0;0;22311;2;10779;
1;78600;0;20;N;2;1;0;0;22311;2;10779;
1;78605;0;5;N;1;15;1;1;22311;1;10779;
1;78604;0;773,02;N;2;13;2;5;22311;2,5;10779;
1;78602;0;15;N;1;7;2;4;22311;2;10779;
1;78601;0;5;N;3;1;4;8;22311;2;10779;
1;62493;0;51,59;N;3;13;3;7,5;18421;2,5;10369;
1;62489;0;10;N;2;1;2;4;18421;2;10369;
1;62490;0;40;N;1;7;2;4;18421;2;10369;
1;62491;0;361,13;N;1;13;0;0;18421;2,5;10369;
1;67779;0;100;N;1;7;0;0;19686;2;10387;
1;67780;0;20;N;2;7;3;6;19686;2;10387;
1;67782;0;1781,39;N;2;13;0;0;19686;2,5;10387;
1;67783;0;890,69;N;3;13;8;20;19686;2,5;10387;
1;64738;0;10;N;1;1;2;4;18994;2;10416;
1;64740;0;42,4;N;2;13;3;7,5;18994;2,5;10416;
1;64739;0;148,39;N;1;13;0;0;18994;2,5;10416;
1;71363;0;106,42;N;2;13;3;7,5;20533;2,5;10418;
1;71362;0;319,25;N;1;13;0;0;20533;2,5;10418;
1;67568;0;2;N;1;8;2;2;19633;1;10419;
1;67571;0;23,29;N;3;13;3;7,5;19633;2,5;10419;
1;67570;0;186,29;N;2;13;0;0;19633;2,5;10419;
1;77746;0;20;N;3;1;3;6;22158;2;10576;
1;77745;0;50;N;2;1;0;0;22158;2;10576;
1;77744;0;50;N;1;1;0;0;22158;2;10576;
1;77751;0;558,01;N;2;13;0;0;22158;2,5;10576;
1;77750;0;186;N;1;13;0;0;22158;2,5;10576;
1;77749;0;1;N;2;8;3;3;22158;1;10576;
1;63949;0;523,82;N;1;13;0;0;18787;2,5;10577;
1;63950;0;74,83;N;2;13;3;7,5;18787;2,5;10577;
1;78425;0;30;N;1;1;2;4;22269;2;10780;
1;78426;0;15;N;1;7;2;4;22269;2;10780;
1;78427;0;1;N;2;8;3;3;22269;1;10780;
1;78429;0;570,67;N;2;13;3;7,5;22269;2,5;10780;
1;78428;0;1141,35;N;1;13;0;0;22269;2,5;10780;
1;74375;0;20;N;2;1;3;6;21311;2;10782;
1;74382;0;269,08;N;3;13;4;10;21311;2,5;10782;
1;74377;0;10;N;2;7;3;6;21311;2;10782;
1;74378;0;2;N;1;8;0;0;21311;1;10782;
1;67781;0;296,9;N;1;13;0;0;19686;2,5;10387;
1;69701;0;20;N;1;1;2;4;20146;2;10388;
1;69706;0;12,44;N;3;13;4;10;20146;2,5;10388;
1;69705;0;217,62;N;2;13;0;0;20146;2,5;10388;
1;69702;0;100;N;1;7;0;0;20146;2;10388;
1;69703;0;20;N;2;7;3;6;20146;2;10388;
1;69704;0;373,06;N;1;13;0;0;20146;2,5;10388;
1;69758;0;7;N;1;7;1;2;20155;2;10389;
1;67569;0;232,86;N;1;13;0;0;19633;2,5;10419;
1;67567;0;30;N;1;1;2;4;19633;2;10419;
1;67558;0;25;N;1;1;2;4;19630;2;10420;
1;67559;0;171,98;N;1;13;0;0;19630;2,5;10420;
1;67560;0;100,32;N;2;13;3;7,5;19630;2,5;10420;
1;75092;0;15;N;1;1;1;2;21491;2;10423;
1;75093;0;10;N;1;7;1;2;21491;2;10423;
1;75095;0;44,56;N;2;13;2;5;21491;2,5;10423;
1;63948;0;3;N;1;1;1;2;18787;2;10577;
1;64987;0;10;N;1;1;1;2;19058;2;10578;
1;64988;0;327,13;N;1;13;0;0;19058;2,5;10578;
1;64989;0;93,47;N;2;13;2;5;19058;2,5;10578;
1;63544;0;30;N;1;2;2;1;18682;0,5;10579;
1;63545;0;432,53;N;1;13;0;0;18682;2,5;10579;
1;63543;0;50;N;1;1;2;4;18682;2;10579;
1;63546;0;216,26;N;2;13;3;7,5;18682;2,5;10579;
1;74379;0;2;N;2;8;3;3;21311;1;10782;
1;74380;0;1614,47;N;1;13;0;0;21311;2,5;10782;
1;74374;0;60;N;1;1;0;0;21311;2;10782;
1;74376;0;80;N;1;7;0;0;21311;2;10782;
1;74381;0;538,16;N;2;13;0;0;21311;2,5;10782;
1;74728;0;1324,08;N;2;13;3;7,5;21390;2,5;10783;
1;74726;0;10;N;1;7;1;2;21390;2;10783;
1;74727;0;2269,86;N;1;13;0;0;21390;2,5;10783;
1;69760;0;44,68;N;2;13;2;5;20155;2,5;10389;
1;69759;0;156,37;N;1;13;0;0;20155;2,5;10389;
1;69757;0;10;N;1;1;1;2;20155;2;10389;
1;78213;0;20;N;1;1;2;4;22232;2;10390;
1;78216;0;98,03;N;2;13;0;0;22232;2,5;10390;
1;78214;0;30;N;1;7;2;4;22232;2;10390;
1;78215;0;343,12;N;1;13;0;0;22232;2,5;10390;
1;78217;0;49,02;N;3;13;5;12,5;22232;2,5;10390;
1;75094;0;155,95;N;1;13;0;0;21491;2,5;10423;
1;69816;0;10;N;1;7;1;2;20167;2;10540;
1;69817;0;96,67;N;1;13;0;0;20167;2,5;10540;
1;69818;0;27,62;N;2;13;2;5;20167;2,5;10540;
1;71078;0;407,09;N;1;13;0;0;20465;2,5;10541;
1;71077;0;20;N;1;1;1;2;20465;2;10541;
1;71079;0;116,31;N;2;13;2;5;20465;2,5;10541;
1;71118;0;15;N;1;1;1;2;20476;2;10542;
1;62928;0;347,32;N;2;13;0;0;18525;2,5;10580;
1;62926;0;30;N;1;2;2;1;18525;0,5;10580;
1;62929;0;115,77;N;3;13;5;12,5;18525;2,5;10580;
1;62927;0;694,64;N;1;13;0;0;18525;2,5;10580;
1;62925;0;50;N;1;1;2;4;18525;2;10580;
1;62910;0;30;N;1;2;2;1;18521;0,5;10581;
1;62913;0;263,13;N;2;13;3;7,5;18521;2,5;10581;
1;62911;0;5;N;1;8;2;2;18521;1;10581;
1;74725;0;15;N;1;1;2;4;21390;2;10783;
1;78467;0;80;N;1;7;2;4;22277;2;10784;
1;78468;0;1793,31;N;1;13;0;0;22277;2,5;10784;
1;78469;0;256,19;N;3;13;4;10;22277;2,5;10784;
1;74738;0;2581,23;N;1;13;0;0;21394;2,5;10785;
1;74737;0;70;N;1;1;2;4;21394;2;10785;
1;74739;0;430,21;N;2;13;2;5;21394;2,5;10785;
1;78236;0;10;N;1;1;2;4;22236;2;10811;
1;70082;0;30,29;N;2;13;2;5;20234;2,5;10391;
1;70081;0;60,58;N;1;13;0;0;20234;2,5;10391;
1;70080;0;10;N;1;1;2;4;20234;2;10391;
1;69590;0;210,48;N;2;13;0;0;20117;2,5;10392;
1;69589;0;168,38;N;1;13;0;0;20117;2,5;10392;
1;69588;0;20;N;1;1;2;4;20117;2;10392;
1;69591;0;42,1;N;3;13;5;12,5;20117;2,5;10392;
1;69223;0;10;N;2;7;2;4;20034;2;10393;
1;71121;0;74,88;N;3;13;3;7,5;20476;2,5;10542;
1;71120;0;74,88;N;2;13;0;0;20476;2,5;10542;
1;71119;0;524,19;N;1;13;0;0;20476;2,5;10542;
1;70477;0;64,65;N;1;13;0;0;20319;2,5;10543;
1;70478;0;11,41;N;2;13;2;5;20319;2,5;10543;
1;69756;0;23,14;N;3;13;3;7,5;20154;2,5;10544;
1;69754;0;323,91;N;1;13;0;0;20154;2,5;10544;
1;69752;0;15;N;1;7;0;0;20154;2;10544;
1;69753;0;25;N;2;7;2;4;20154;2;10544;
1;62909;0;50;N;1;1;2;4;18521;2;10581;
1;62912;0;526,26;N;1;13;0;0;18521;2,5;10581;
1;75976;0;3080,09;N;1;13;0;0;21755;2,5;10582;
1;75977;0;1540,05;N;2;13;3;7,5;21755;2,5;10582;
1;75974;0;15;N;1;7;2;4;21755;2;10582;
1;75973;0;10;N;1;1;2;4;21755;2;10582;
1;75975;0;5;N;1;9;1;0,5;21755;0,5;10582;
1;62792;0;26,65;N;2;13;3;7,5;18486;2,5;10583;
1;78237;0;180,56;N;1;13;0;0;22236;2,5;10811;
1;78238;0;51,59;N;2;13;3;7,5;22236;2,5;10811;
1;66255;0;272,46;N;1;13;0;0;19350;2,5;10820;
1;66256;0;90,82;N;2;13;3;7,5;19350;2,5;10820;
1;66254;0;30;N;1;1;2;4;19350;2;10820;
1;63472;0;93,4;N;2;13;3;7,5;18662;2,5;10821;
1;63471;0;186,8;N;1;13;0;0;18662;2,5;10821;
1;63470;0;15;N;1;7;2;4;18662;2;10821;
1;69220;0;17;N;1;1;0;0;20034;2;10393;
1;69222;0;10;N;1;7;0;0;20034;2;10393;
1;69224;0;522,35;N;1;13;0;0;20034;2,5;10393;
1;69221;0;10;N;2;1;2;4;20034;2;10393;
1;69225;0;149,24;N;2;13;3;7,5;20034;2,5;10393;
1;73695;0;15;N;1;1;1;2;21126;2;10395;
1;73697;0;41,71;N;2;13;2;5;21126;2,5;10395;
1;73696;0;333,67;N;1;13;0;0;21126;2,5;10395;
1;69750;0;20;N;1;1;0;0;20154;2;10544;
1;69751;0;20;N;2;1;2;4;20154;2;10544;
1;69755;0;46,27;N;2;13;0;0;20154;2,5;10544;
1;78212;0;94,03;N;3;13;5;12,5;22231;2,5;10545;
1;78209;0;10;N;1;1;2;4;22231;2;10545;
1;78210;0;141,04;N;1;13;0;0;22231;2,5;10545;
1;78211;0;141,04;N;2;13;0;0;22231;2,5;10545;
1;64515;0;20;N;2;7;3;6;18928;2;10546;
1;62791;0;26,65;N;1;13;0;0;18486;2,5;10583;
1;62790;0;15;N;1;1;1;2;18486;2;10583;
1;77558;0;21,76;N;3;13;3;7,5;22125;2,5;10594;
1;77557;0;43,53;N;2;13;0;0;22125;2,5;10594;
1;77556;0;304,7;N;1;13;0;0;22125;2,5;10594;
1;77555;0;35;N;1;1;3;6;22125;2;10594;
1;78578;0;557,12;N;1;13;0;0;22305;2,5;10602;
1;78577;0;50;N;1;7;3;6;22305;2;10602;
1;63467;0;272,39;N;1;13;0;0;18661;2,5;10332;
1;67794;0;512,34;N;2;13;6;15;19690;2,5;10334;
1;67791;0;120;N;1;1;0;0;19690;2;10334;
1;67792;0;5;N;2;1;3;6;19690;2;10334;
1;67793;0;40;N;1;7;2;4;19690;2;10334;
1;67802;0;30;N;2;1;3;6;19693;2;10335;
1;67803;0;15;N;1;7;2;4;19693;2;10335;
1;67801;0;100;N;1;1;0;0;19693;2;10335;
1;67804;0;680,02;N;1;13;0;0;19693;2,5;10335;
1;73652;0;20,28;N;2;13;2;5;21114;2,5;10397;
1;73651;0;162,27;N;1;13;0;0;21114;2,5;10397;
1;73650;0;10;N;1;1;1;2;21114;2;10397;
1;69577;0;5;N;2;2;3;1,5;20114;0,5;10398;
1;69576;0;30;N;1;2;0;0;20114;0,5;10398;
1;69575;0;10;N;1;1;2;4;20114;2;10398;
1;69578;0;194,04;N;1;13;0;0;20114;2,5;10398;
1;69580;0;113,19;N;2;13;3;7,5;20114;2,5;10398;
1;64516;0;576,08;N;1;13;0;0;18928;2,5;10546;
1;64517;0;460,86;N;2;13;4;10;18928;2,5;10546;
1;64511;0;50;N;2;1;4;8;18928;2;10546;
1;64514;0;60;N;1;7;0;0;18928;2;10546;
1;64512;0;20;N;2;4;0;0;18928;0,5;10546;
1;64513;0;5;N;3;4;4;2;18928;0,5;10546;
1;64510;0;30;N;1;1;0;0;18928;2;10546;
1;63974;0;7;N;1;1;2;4;18794;2;10547;
1;67805;0;396,68;N;2;13;3;7,5;19693;2,5;10335;
1;63478;0;40,48;N;2;13;2;5;18666;2,5;10337;
1;63476;0;20;N;1;1;2;4;18666;2;10337;
1;63477;0;323,82;N;1;13;0;0;18666;2,5;10337;
1;62920;0;407,61;N;2;13;3;7,5;18523;2,5;10338;
1;62919;0;509,51;N;1;13;0;0;18523;2,5;10338;
1;62918;0;10;N;1;7;2;4;18523;2;10338;
1;62917;0;50;N;1;1;2;4;18523;2;10338;
1;69574;0;21,87;N;3;13;4;10;20113;2,5;10399;
1;69572;0;262,46;N;1;13;0;0;20113;2,5;10399;
1;69571;0;10;N;1;1;2;4;20113;2;10399;
1;69573;0;153,1;N;2;13;0;0;20113;2,5;10399;
1;69656;0;30;N;1;7;2;4;20133;2;10400;
1;69659;0;14,26;N;3;13;3;7,5;20133;2,5;10400;
1;69655;0;25;N;1;1;2;4;20133;2;10400;
1;69657;0;285,25;N;1;13;0;0;20133;2,5;10400;
1;69658;0;166,4;N;2;13;0;0;20133;2,5;10400;
1;63975;0;178,58;N;1;13;0;0;18794;2,5;10547;
1;63976;0;51,02;N;2;13;3;7,5;18794;2,5;10547;
1;63277;0;112,53;N;2;13;2;5;18614;2,5;10548;
1;63276;0;393,87;N;1;13;0;0;18614;2,5;10548;
1;63274;0;25;N;1;1;2;4;18614;2;10548;
1;62781;0;36,3;N;1;13;0;0;18483;2,5;10549;
1;62783;0;9,07;N;3;13;5;12,5;18483;2,5;10549;
1;62778;0;20;N;1;1;0;0;18483;2;10549;
1;78576;0;10;N;1;1;1;2;22305;2;10602;
1;78579;0;278,56;N;2;13;3;7,5;22305;2,5;10602;
1;77502;0;30;N;2;7;0;0;22114;2;10605;
1;77503;0;35;N;3;7;5;10;22114;2;10605;
1;77501;0;25;N;1;7;0;0;22114;2;10605;
1;77500;0;15;N;3;1;5;10;22114;2;10605;
1;77506;0;142,13;N;2;13;0;0;22114;2,5;10605;
1;77507;0;142,13;N;3;13;5;12,5;22114;2,5;10605;
1;62484;0;10;N;2;7;2;4;18420;2;10349;
1;62485;0;231,26;N;1;13;0;0;18420;2,5;10349;
1;62487;0;33,04;N;3;13;3;7,5;18420;2,5;10349;
1;62483;0;20;N;1;7;0;0;18420;2;10349;
1;62486;0;33,04;N;2;13;0;0;18420;2,5;10349;
1;62481;0;10;N;1;1;0;0;18420;2;10349;
1;62482;0;10;N;2;1;2;4;18420;2;10349;
1;62463;0;25;N;2;1;2;4;18416;2;10350;
1;66315;0;80;N;1;7;2;4;19361;2;10402;
1;66317;0;69,4;N;3;13;5;12,5;19361;2,5;10402;
1;66316;0;624,64;N;2;13;0;0;19361;2,5;10402;
1;66313;0;10;N;1;1;0;0;19361;2;10402;
1;66314;0;20;N;2;1;3;6;19361;2;10402;
1;66384;0;226,66;N;2;13;4;10;19376;2,5;10403;
1;66382;0;30;N;1;1;2;4;19376;2;10403;
1;66383;0;388,57;N;1;13;0;0;19376;2,5;10403;
1;62780;0;20;N;2;2;3;1,5;18483;0,5;10549;
1;62782;0;90,74;N;2;13;0;0;18483;2,5;10549;
1;62779;0;10;N;2;1;3;6;18483;2;10549;
1;63221;0;384,63;N;1;13;0;0;18603;2,5;10550;
1;63219;0;25;N;1;7;0;0;18603;2;10550;
1;63218;0;30;N;2;1;2;4;18603;2;10550;
1;63220;0;30;N;2;7;2;4;18603;2;10550;
1;63223;0;54,95;N;3;13;3;7,5;18603;2,5;10550;
1;77505;0;473,76;N;1;13;0;0;22114;2,5;10605;
1;77504;0;3;N;2;8;3;3;22114;1;10605;
1;77499;0;20;N;2;1;0;0;22114;2;10605;
1;77498;0;25;N;1;1;0;0;22114;2;10605;
1;77390;0;86,19;N;2;13;4;10;22088;2,5;10613;
1;77389;0;147,75;N;1;13;0;0;22088;2,5;10613;
1;77388;0;10;N;1;1;2;4;22088;2;10613;
1;76917;0;42,43;N;3;13;4;10;21980;2,5;10616;
1;76916;0;254,58;N;2;13;0;0;21980;2,5;10616;
1;62464;0;203,27;N;1;13;0;0;18416;2,5;10350;
1;62465;0;29,04;N;2;13;0;0;18416;2,5;10350;
1;62466;0;29,04;N;3;13;3;7,5;18416;2,5;10350;
1;62459;0;20;N;1;7;1;2;18415;2;10351;
1;62460;0;205,1;N;1;13;0;0;18415;2,5;10351;
1;62458;0;15;N;2;1;2;4;18415;2;10351;
1;62461;0;58,6;N;2;13;0;0;18415;2,5;10351;
1;62462;0;14,65;N;3;13;3;7,5;18415;2,5;10351;
1;66380;0;162,54;N;1;13;0;0;19375;2,5;10404;
1;66381;0;81,27;N;2;13;4;10;19375;2,5;10404;
1;66379;0;20;N;1;1;2;4;19375;2;10404;
1;68450;0;20;N;1;7;1;2;19858;2;10405;
1;68451;0;626,81;N;1;13;0;0;19858;2,5;10405;
1;68452;0;89,54;N;2;13;0;0;19858;2,5;10405;
1;68453;0;44,77;N;3;13;3;7,5;19858;2,5;10405;
1;68449;0;25;N;1;1;1;2;19858;2;10405;
1;68456;0;27,42;N;2;13;2;5;19859;2,5;10406;
1;63222;0;54,95;N;2;13;0;0;18603;2,5;10550;
1;63217;0;37;N;1;1;0;0;18603;2;10550;
1;75984;0;25;N;1;7;2;4;21757;2;10551;
1;75987;0;61,22;N;3;13;5;12,5;21757;2,5;10551;
1;75983;0;5;N;2;1;3;6;21757;2;10551;
1;75986;0;122,44;N;2;13;0;0;21757;2,5;10551;
1;75985;0;367,33;N;1;13;0;0;21757;2,5;10551;
1;75982;0;20;N;1;1;0;0;21757;2;10551;
1;76914;0;10;N;2;7;3;6;21980;2;10616;
1;76913;0;30;N;1;7;0;0;21980;2;10616;
1;76912;0;30;N;2;1;3;6;21980;2;10616;
1;76915;0;84,86;N;1;13;0;0;21980;2,5;10616;
1;76911;0;20;N;1;1;0;0;21980;2;10616;
1;76909;0;92,84;N;2;13;0;0;21979;2,5;10617;
1;76910;0;15,47;N;3;13;5;12,5;21979;2,5;10617;
1;76908;0;30,95;N;1;13;0;0;21979;2,5;10617;
1;62457;0;15;N;1;1;0;0;18415;2;10351;
1;62423;0;30;N;1;7;2;4;18404;2;10352;
1;62421;0;20;N;1;1;0;0;18404;2;10352;
1;62424;0;1286,85;N;1;13;0;0;18404;2,5;10352;
1;62422;0;30;N;2;1;3;6;18404;2;10352;
1;62425;0;367,67;N;2;13;2;5;18404;2,5;10352;
1;60716;0;12,68;N;2;13;0;0;18017;2,5;10353;
1;60715;0;88,75;N;1;13;0;0;18017;2,5;10353;
1;68454;0;20;N;1;7;1;2;19859;2;10406;
1;68455;0;109,68;N;1;13;0;0;19859;2,5;10406;
1;68458;0;10;N;1;7;1;2;19860;2;10407;
1;68459;0;113,17;N;1;13;0;0;19860;2,5;10407;
1;68460;0;32,33;N;2;13;2;5;19860;2,5;10407;
1;68457;0;5;N;1;1;1;2;19860;2;10407;
1;68465;0;20,99;N;2;13;0;0;19861;2,5;10408;
1;68466;0;10,49;N;3;13;3;7,5;19861;2,5;10408;
1;78174;0;437,6;N;2;13;3;7,5;22226;2,5;10552;
1;78173;0;1531,6;N;1;13;0;0;22226;2,5;10552;
1;78171;0;90;N;1;1;2;4;22226;2;10552;
1;78172;0;30;N;1;7;2;4;22226;2;10552;
1;75993;0;1319,7;N;2;13;0;0;21758;2,5;10553;
1;75988;0;40;N;1;1;0;0;21758;2;10553;
1;75991;0;30;N;1;7;2;4;21758;2;10553;
1;75995;0;10;N;1;15;2;2;21758;1;10553;
1;75990;0;10;N;1;2;2;1;21758;0,5;10553;
1;76905;0;20;N;1;1;0;0;21979;2;10617;
1;76907;0;30;N;1;7;2;4;21979;2;10617;
1;76906;0;10;N;2;1;3;6;21979;2;10617;
1;76919;0;10;N;2;1;3;6;21981;2;10619;
1;76921;0;906,21;N;1;13;0;0;21981;2,5;10619;
1;76918;0;10;N;1;1;0;0;21981;2;10619;
1;76922;0;453,1;N;2;13;3;7,5;21981;2,5;10619;
1;76920;0;20;N;1;7;2;4;21981;2;10619;
1;60714;0;7;N;1;9;0;0;18017;0,5;10353;
1;60713;0;3;N;2;9;2;1;18017;0,5;10353;
1;60717;0;6,34;N;3;13;3;7,5;18017;2,5;10353;
1;62682;0;11,37;N;3;13;3;7,5;18457;2,5;10354;
1;62678;0;20;N;1;1;1;2;18457;2;10354;
1;62679;0;20;N;1;7;1;2;18457;2;10354;
1;62680;0;159,23;N;1;13;0;0;18457;2,5;10354;
1;62681;0;45,5;N;2;13;0;0;18457;2,5;10354;
1;60698;0;30;N;1;1;2;4;18012;2;10355;
1;68464;0;146,9;N;1;13;0;0;19861;2,5;10408;
1;68463;0;20;N;2;7;2;4;19861;2;10408;
1;68462;0;10;N;1;7;0;0;19861;2;10408;
1;68461;0;15;N;1;1;1;2;19861;2;10408;
1;66414;0;246,65;N;2;13;0;0;19384;2,5;10409;
1;66415;0;41,11;N;3;13;4;10;19384;2,5;10409;
1;66413;0;493,3;N;1;13;0;0;19384;2,5;10409;
1;66412;0;20;N;1;2;2;1;19384;0,5;10409;
1;75992;0;1466,33;N;1;13;0;0;21758;2,5;10553;
1;75989;0;10;N;2;1;3;6;21758;2;10553;
1;75994;0;146,63;N;3;13;4;10;21758;2,5;10553;
1;78132;0;15;N;1;1;0;0;22221;2;10556;
1;78140;0;26,8;N;2;13;0;0;22221;2,5;10556;
1;78138;0;10;N;1;10;1;0;22221;0;10556;
1;78141;0;13,4;N;3;13;5;12,5;22221;2,5;10556;
1;78137;0;1;N;1;8;1;1;22221;1;10556;
1;78133;0;10;N;2;1;0;0;22221;2;10556;
1;76389;0;137,96;N;1;13;0;0;21857;2,5;10632;
1;76390;0;29,56;N;2;13;0;0;21857;2,5;10632;
1;76391;0;29,56;N;3;13;3;7,5;21857;2,5;10632;
1;76924;0;2;N;2;1;3;6;21982;2;10633;
1;76926;0;141,06;N;2;13;3;7,5;21982;2,5;10633;
1;76923;0;8;N;1;1;0;0;21982;2;10633;
1;76925;0;241,82;N;1;13;0;0;21982;2,5;10633;
1;76953;0;293,39;N;2;13;0;0;21986;2,5;10640;
1;60699;0;353,3;N;1;13;0;0;18012;2,5;10355;
1;60700;0;39,26;N;2;13;2;5;18012;2,5;10355;
1;60695;0;10;N;1;7;1;2;18011;2;10356;
1;60696;0;359,61;N;1;13;0;0;18011;2,5;10356;
1;60697;0;44,95;N;2;13;2;5;18011;2,5;10356;
1;60694;0;15;N;1;1;1;2;18011;2;10356;
1;62418;0;20;N;1;1;1;2;18403;2;10358;
1;62420;0;115,17;N;2;13;2;5;18403;2,5;10358;
1;66411;0;25;N;1;1;2;4;19384;2;10409;
1;66420;0;61,74;N;2;13;3;7,5;19386;2,5;10410;
1;66419;0;105,83;N;1;13;0;0;19386;2,5;10410;
1;66495;0;15;N;1;1;2;4;19404;2;10411;
1;66497;0;465,81;N;1;13;0;0;19404;2,5;10411;
1;66499;0;93,16;N;3;13;5;12,5;19404;2,5;10411;
1;66496;0;10;N;1;7;2;4;19404;2;10411;
1;66498;0;372,64;N;2;13;0;0;19404;2,5;10411;
1;78134;0;5;N;3;1;4;8;22221;2;10556;
1;78136;0;15;N;2;7;3;6;22221;2;10556;
1;78135;0;35;N;1;7;0;0;22221;2;10556;
1;78139;0;187,57;N;1;13;0;0;22221;2,5;10556;
1;68781;0;962,25;N;1;13;0;0;19934;2,5;10559;
1;68780;0;25;N;1;1;1;2;19934;2;10559;
1;68782;0;274,93;N;2;13;2;5;19934;2,5;10559;
1;63970;0;65,61;N;1;13;0;0;18792;2,5;10562;
1;63971;0;65,61;N;2;13;4;10;18792;2,5;10562;
1;76949;0;20;N;1;1;0;0;21986;2;10640;
1;76952;0;83,83;N;1;13;0;0;21986;2,5;10640;
1;76950;0;5;N;2;1;2;4;21986;2;10640;
1;76954;0;41,91;N;3;13;5;12,5;21986;2,5;10640;
1;76951;0;40;N;1;7;2;4;21986;2;10640;
1;77508;0;20;N;1;1;1;2;22115;2;10641;
1;77510;0;30;N;3;7;5;10;22115;2;10641;
1;77512;0;486,3;N;3;13;6;15;22115;2,5;10641;
1;62419;0;403,1;N;1;13;0;0;18403;2,5;10358;
1;62475;0;503,19;N;1;13;0;0;18418;2,5;10361;
1;62476;0;71,88;N;2;13;0;0;18418;2,5;10361;
1;62477;0;71,88;N;3;13;3;7,5;18418;2,5;10361;
1;62473;0;90;N;1;2;5;2,5;18418;0,5;10361;
1;62474;0;30;N;1;7;3;6;18418;2;10361;
1;65073;0;72,61;N;3;13;3;7,5;19075;2,5;10364;
1;65072;0;72,61;N;2;13;0;0;19075;2,5;10364;
1;66277;0;15;N;3;7;3;6;19355;2;10412;
1;66278;0;3;N;1;8;1;1;19355;1;10412;
1;66281;0;83,41;N;3;13;3;7,5;19355;2,5;10412;
1;66280;0;83,41;N;2;13;0;0;19355;2,5;10412;
1;66272;0;20;N;1;1;0;0;19355;2;10412;
1;66275;0;35;N;1;7;0;0;19355;2;10412;
1;66279;0;583,84;N;1;13;0;0;19355;2,5;10412;
1;66274;0;10;N;3;1;3;6;19355;2;10412;
1;66276;0;15;N;2;7;0;0;19355;2;10412;
1;63510;0;30;N;1;1;3;6;18673;2;10563;
1;63511;0;397,01;N;1;13;0;0;18673;2,5;10563;
1;63512;0;198,51;N;2;13;3;7,5;18673;2,5;10563;
1;64975;0;45;N;1;7;0;0;19053;2;10564;
1;64973;0;15;N;2;1;0;0;19053;2;10564;
1;64972;0;20;N;1;1;0;0;19053;2;10564;
1;64979;0;67,15;N;3;13;3;7,5;19053;2,5;10564;
1;64977;0;470,06;N;1;13;0;0;19053;2,5;10564;
1;77511;0;486,3;N;2;13;0;0;22115;2,5;10641;
1;77509;0;40;N;2;7;0;0;22115;2;10641;
1;60212;0;20;N;3;1;4;8;17894;2;10753;
1;60217;0;39,26;N;3;13;7;17,5;17894;2,5;10753;
1;60215;0;9,81;N;1;13;0;0;17894;2,5;10753;
1;60214;0;15;N;2;7;3;6;17894;2;10753;
1;60211;0;20;N;2;1;0;0;17894;2;10753;
1;60216;0;137,41;N;2;13;0;0;17894;2,5;10753;
1;65071;0;508,3;N;1;13;0;0;19075;2,5;10364;
1;65067;0;25;N;1;1;0;0;19075;2;10364;
1;65068;0;25;N;2;1;2;4;19075;2;10364;
1;65069;0;3;N;1;7;0;0;19075;2;10364;
1;65070;0;25;N;2;7;3;6;19075;2;10364;
1;65058;0;336,89;N;2;13;0;0;19073;2,5;10365;
1;65053;0;75;N;1;1;0;0;19073;2;10365;
1;65054;0;45;N;2;1;3;6;19073;2;10365;
1;65055;0;50;N;1;7;0;0;19073;2;10365;
1;66273;0;15;N;2;1;0;0;19355;2;10412;
1;66284;0;10;N;2;7;2;4;19356;2;10413;
1;66283;0;15;N;1;7;0;0;19356;2;10413;
1;66285;0;174,63;N;1;13;0;0;19356;2,5;10413;
1;66286;0;49,89;N;2;13;2;5;19356;2,5;10413;
1;66282;0;10;N;1;1;1;2;19356;2;10413;
1;66477;0;20;N;1;1;2;4;19400;2;10414;
1;66479;0;30,45;N;1;13;0;0;19400;2,5;10414;
1;64976;0;25;N;2;7;3;6;19053;2;10564;
1;64974;0;10;N;3;1;3;6;19053;2;10564;
1;64978;0;67,15;N;2;13;0;0;19053;2,5;10564;
1;62931;0;27,85;N;3;13;7;17,5;18526;2,5;10567;
1;62930;0;111,4;N;2;13;0;0;18526;2,5;10567;
1;61694;0;413,73;N;1;13;0;0;18242;2,5;10570;
1;61693;0;10;N;2;7;3;6;18242;2;10570;
